source_id	docid	citedTitle	citedWork	citedAuthor	hot	year
WOS:000328255400016	2114998	PLASTICITY AND GENOTYPIC VARIATION IN PHOTOSYNTHETIC BEHAVIOR OF AN EARLY AND A LATE SUCCESSIONAL SPECIES OF POLYGONUM	OECOLOGIA	"ZANGERL, AR"	yes	1983
WOS:000328255400016	8929025	SMALL GRAINS FOR FORAGE	JOURNAL OF DAIRY SCIENCE	"HELSEL, ZR"	yes	1987
WOS:000328255400016	480400	EVIDENCE FOR EXISTENCE OF THREE PRIMARY STRATEGIES IN PLANTS AND ITS RELEVANCE TO ECOLOGICAL AND EVOLUTIONARY THEORY	AMERICAN NATURALIST	"GRIME, JP"	yes	1977
WOS:000328255400016	2035440	"PHOTOSYNTHETIC CAPACITY AND PHOTOSYNTHETIC NUTRIENT-USE EFFICIENCY OF RHODODENDRON LAPPONICUM LEAVES AS RELATED TO LEAF NUTRIENT STATUS, LEAF AGE AND BRANCH REPRODUCTIVE STATUS"	FUNCTIONAL ECOLOGY	"KARLSSON, PS"	yes	1994
WOS:000328255400016	681608	ACQUISITION AND ALLOCATION OF RESOURCES - THEIR INFLUENCE ON VARIATION IN LIFE-HISTORY TACTICS	AMERICAN NATURALIST	"VAN NOORDWIJK, AJ"	yes	1986
WOS:000328255400016	77561945	Fitting photosynthetic carbon dioxide response curves for C-3 leaves	PLANT CELL AND ENVIRONMENT	"Sharkey, Thomas D."	yes	2007
WOS:000328255400016	260624684	A coupled model of stomatal conductance and photosynthesis for winter wheat	PHOTOSYNTHETICA	"Ye, Z. -P."	yes	2008
WOS:000328255400016	11065763	Age-related changes in photosynthesis of woody plants	TRENDS IN PLANT SCIENCE	"Bond, BJ"	yes	2000
WOS:000328255400016	878095	PHOTOSYNTHESIS AND NITROGEN RELATIONSHIPS IN LEAVES OF C-3 PLANTS	OECOLOGIA	"EVANS, JR"	yes	1989
WOS:000328255400016	50274215	Physiological basis of yield gains in wheat associated with the Lr19 translocation from Agropyron elongatum	Euphytica	"Reynolds, M. P."	no	2001
WOS:000328255400016	11452372	ATMOSPHERIC CO2 AND THE RATIO OF INTERCELLULAR TO AMBIENT CO2 CONCENTRATIONS IN PLANTS	TREE PHYSIOLOGY	"EHLERINGER, JR"	yes	1995
WOS:000328255400016	463591296	NONE	Wheat varieties used in Michigan: A grower survey reveals that Michigan growers employ dozens of different varieties of winter wheat	"Nagelkirk, M."	no	2012
WOS:000328255400016	336540055	Photosynthetic characteristics in Oryza species	PHOTOSYNTHETICA	"Zhao, M."	yes	2010
WOS:000328255400016	21870864	Photoassimilate production and distribution in cherry	HORTSCIENCE	"Flore, JA"	yes	1999
WOS:000328255400016	655423	GENETIC COVARIANCE OF FITNESS CORRELATES - WHAT GENETIC CORRELATIONS ARE MADE OF AND WHY IT MATTERS	EVOLUTION	"HOULE, D"	yes	1991
WOS:000328255400016	377320	A BIOCHEMICAL-MODEL OF PHOTOSYNTHETIC CO2 ASSIMILATION IN LEAVES OF C-3 SPECIES	PLANTA	"FARQUHAR, GD"	yes	1980
WOS:000328255400016	10112358	Diel and seasonal patterns of leaf gas exchange and xylem water potentials of different-sized Prunus serotina Ehrh trees	FOREST SCIENCE	"Fredericksen, TS"	yes	1996
WOS:000328255400016	47574425	Registration of 'Caledonia' wheat	CROP SCIENCE	"Sorrells, ME"	yes	2004
WOS:000328255400016	9668277	"Sex ratios, size distributions, and sexual dimorphism in the dioecious tree Ilex aquifolium (Aquifoliaceae)"	AMERICAN JOURNAL OF BOTANY	"Obeso, JR"	yes	1998
WOS:000328255400016	2332340	CHANGES IN GAS-EXCHANGE CHARACTERISTICS DURING THE LIFE-SPAN OF GIANT SEQUOIA - IMPLICATIONS FOR RESPONSE TO CURRENT AND FUTURE CONCENTRATIONS OF ATMOSPHERIC OZONE	TREE PHYSIOLOGY	"GRULKE, NE"	yes	1994
WOS:000328255400016	3170380	REPRODUCTIVE EFFORT IN PLANTS .2. DOES CARBON REFLECT THE ALLOCATION OF OTHER RESOURCES	AMERICAN NATURALIST	"REEKIE, EG"	yes	1987
WOS:000328255400016	338240257	Post-sexual cycle regrowth and grain yield in Thinopyrum elongatum x Triticum aestivum amphiploids	PLANT BREEDING	"Murphy, K. M."	yes	2010
WOS:000328255400016	409731672	Indirect changes associated with a selection program for increased seed-yield in wild species of Lesquerella (Brassicaceae): Are we developing a phenotype opposite to the expected ideotype?	INDUSTRIAL CROPS AND PRODUCTS	"Gonzalez-Paleo, Luciana"	yes	2011
WOS:000328255400016	65627883	"Changes in carbohydrate and nutrient contents throughout a reproductive cycle indicate that phosphorus is a limiting nutrient in the epiphytic bromeliad, Werauhia sanguinolenta"	ANNALS OF BOTANY	"Zotz, G"	yes	2006
WOS:000328255400016	377250	STOMATAL CONDUCTANCE AND PHOTOSYNTHESIS	ANNUAL REVIEW OF PLANT PHYSIOLOGY AND PLANT MOLECULAR BIOLOGY	"FARQUHAR, GD"	yes	1982
WOS:000328255400016	423650100	"PHOTOSYNTHETIC RATES OF TWO SPECIES OF MALVACEAE, MALVAVISCUS ARBOREUS VAR. DRUMMONDII (WAX MALLOW) AND ABUTILON THEOPHRASTI (VELVETLEAF)"	SOUTHWESTERN NATURALIST	"Van Auken, O. W."	yes	2011
WOS:000328255400016	15880321	Improved temperature response functions for models of Rubisco-limited photosynthesis	PLANT CELL AND ENVIRONMENT	"Bernacchi, CJ"	yes	2001
WOS:000328255400016	274006400	"Influence of plant maturity, shoot reproduction and sex on vegetative growth in the dioecious plant Urtica dioica"	ANNALS OF BOTANY	"Onate, Marta"	yes	2009
WOS:000328255400016	3541779	REPRODUCTIVE EFFORT IN PLANTS .1. CARBON ALLOCATION TO REPRODUCTION	AMERICAN NATURALIST	"REEKIE, EG"	yes	1987
WOS:000328255400016	8518745	Variation in gas exchange characteristics among desert plants	Ecophysiology of photosynthesis	"Ehleringer, JR"	no	1994
WOS:000328255400016	7511691	Multiple resources and the optimal balance between size and number of offspring	EVOLUTIONARY ECOLOGY	"McGinley, Mark A."	yes	1988
WOS:000328255400016	427711331	Z. diploperennis. 	Journal of Tropical Agriculture	"Sobrado, M. A."	yes	2011
WOS:000328255400016	422271669	Tree Size- and Age-Related Changes in Leaf Physiology and Their Influence on Carbon Gain	SIZE- AND AGE-RELATED CHANGES IN TREE STRUCTURE AND FUNCTION	"Steppe, Kathy"	yes	2011
WOS:000328255400016	419006637	"Effects of ambient O-3 on wheat during reproductive development: Gas exchange, photosynthetic pigments, chlorophyll fluorescence, and carbohydrates"	PHOTOSYNTHETICA	"Rai, R."	yes	2011
WOS:000328255400016	40630703	Bioligia	El cultivo de la cana en la zona azucarera de Colombia	"Amaya, A."	no	1995
WOS:000328255400016	446734438	Introgression of Novel Traits from a Wild Wheat Relative Improves Drought Adaptation in Wheat	PLANT PHYSIOLOGY	"Placido, Dante F."	yes	2013
WOS:000328255400016	444377368	Measuring dimethylallyl diphosphate available for isoprene synthesis	ANALYTICAL BIOCHEMISTRY	"Weise, Sean E."	yes	2013
WOS:000328255400016	3752946	"PHOTOSYNTHESIS BY FLAG LEAVES OF WHEAT IN RELATION TO PROTEIN, RIBULOSE BISPHOSPHATE CARBOXYLASE ACTIVITY AND NITROGEN SUPPLY"	JOURNAL OF EXPERIMENTAL BOTANY	"LAWLOR, DW"	yes	1989
WOS:000328255400016	2596002	BIOCHEMICAL LIMITATIONS TO CARBON ASSIMILATION IN C(3) PLANTS - A RETROSPECTIVE ANALYSIS OF THE A/CI CURVES FROM 109 SPECIES	JOURNAL OF EXPERIMENTAL BOTANY	"WULLSCHLEGER, SD"	yes	1993
WOS:000328255400016	26856112	Breeding perennial grain crops	CRITICAL REVIEWS IN PLANT SCIENCES	"Cox, TS"	yes	2002
WOS:000328255400016	463590991	Breeding perennial grain crops: A synthesis of ecology and plant breeding	Renewable Agriculture and Food Systems	"DEHAAN, L. R."	no	2007
WOS:000328255400016	77562411	The temperature response of C-3 and C-4 photosynthesis	PLANT CELL AND ENVIRONMENT	"Sage, Rowan F."	yes	2007
WOS:000328255400016	9157015	The effect of tree height and light availability on photosynthetic leaf traits of four neotropical species differing in shade tolerance	FUNCTIONAL ECOLOGY	"Rijkers, T"	yes	2000
WOS:000328255400016	287967036	Ecophysiological traits in C-3 and C-4 grasses: a phylogenetically controlled screening experiment	NEW PHYTOLOGIST	"Taylor, Samuel H."	yes	2010
WOS:000328255400016	37085440	Photosynthetic characteristics of invasive and noninvasive species of Rubus (Rosaceae)	AMERICAN JOURNAL OF BOTANY	"McDowell, SCL"	yes	2002
WOS:000328255400016	44570659	Soft wheat quality as related to protein composition	CEREAL CHEMISTRY	"Huebner, FR"	yes	1999
WOS:000328255400016	336792685	Missing domesticated plant forms: can artificial selection fill the gap?	EVOLUTIONARY APPLICATIONS	"Van Tassel, David L."	yes	2010
WOS:000328255400016	67480878	"A stage-based study of drought response in Cryptantha flava (Boraginaceae): Gas exchange, water use efficiency, and whole plant performance"	AMERICAN JOURNAL OF BOTANY	"Casper, Brenda B."	yes	2006
WOS:000328255400016	2034953	GROWTH ANALYSIS OF CONGENERIC ANNUAL AND PERENNIAL GRASS SPECIES	JOURNAL OF ECOLOGY	"GARNIER, E"	yes	1992
WOS:000328255400016	74865839	Evaluating the relationship between leaf chlorophyll concentration and SPAD-502 chlorophyll meter readings	PHOTOSYNTHESIS RESEARCH	"Uddling, J."	yes	2007
WOS:000328255400016	880155	The worldwide leaf economics spectrum	NATURE	"Wright, IJ"	yes	2004
WOS:000328255400016	440599354	Agronomic Assessment of Perennial Wheat and Perennial Rye as Cereal Crops	AGRONOMY JOURNAL	"Jaikumar, N. S."	yes	2012
WOS:000328255400016	37084735	Sexes show contrasting patterns of leaf and crown carbon gain in a dioecious rainforest shrub	AMERICAN JOURNAL OF BOTANY	"Nicotra, AB"	yes	2003
WOS:000345323600007	58198060	Molecular cytogenetic identification of a wheat-Thinopyron intermedium (Host) Barkworth & DR Dewey partial amphiploid resistant to powdery mildew	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	"Liu, SB"	yes	2005
WOS:000345323600007	89917876	"Variations of tandem repeat, regulatory element, and promoter regions revealed by wheat-rye amphiploids"	GENOME	"Tang, Zong-Xiang"	yes	2008
WOS:000345323600007	479404075	"Potential of common wheatgrass, Elymus scaber, to hybridise with wheat and produce a perennial cereal species"	Perennial grasses in pasture production systems	"Newell, M"	no	2013
WOS:000345323600007	3799702	VARYING CHROMOSOME COMPOSITION OF 56-CHROMOSOME WHEAT X THINOPYRUM-INTERMEDIUM PARTIAL AMPHIPLOIDS	GENOME	"BANKS, PM"	yes	1993
WOS:000345323600007	57008271	Performance of native and introduced grasses for low-input pastures. 2. Herbage production	RANGELAND JOURNAL	"Garden, DL"	yes	2005
WOS:000345323600007	17326644	LIGULE*: An evaluation of indigenous perennial grasses for dryland salinity management in south-eastern Australia - 2. Field performance and the selection of promising ecotypes	AUSTRALIAN JOURNAL OF AGRICULTURAL RESEARCH	"Mitchell, ML"	yes	2001
WOS:000345323600007	359842	DECIMAL CODE FOR GROWTH STAGES OF CEREALS	WEED RESEARCH	"ZADOKS, JC"	yes	1974
WOS:000345323600007	431778785	Genomic rearrangement between wheat and Thinopyrum elongatum revealed by mapped functional molecular markers	GENES & GENOMICS	"Hu, Li-Jun"	yes	2012
WOS:000345323600007	49461619	"Genomic constitution and variation in five partial amphiploids of wheat - Thinopyrum intermedium as revealed by GISH, multicolor GISH and seed storage protein analysis"	THEORETICAL AND APPLIED GENETICS	"Han, FP"	yes	2004
WOS:000345323600007	44196919	Amphidiploid hybrids from crosses of hexaploid wheat with several species of rye and the relationship between the amount of heterochromatin and meiotic chromosome pairing.	"Hodowla Roslin, Aklimatyzacja i Nasiennictwo"	"Schlegel, R."	yes	1980
WOS:000345323600007	171103337	NEW SPECIES AND FORMS OF CEREALS DERIVED FROM HYBRIDIZATION BETWEEN WHEAT AND COUCH GRASS	AMERICAN NATURALIST	"TSITSIN, NV"	yes	1959
WOS:000345323600007	59159668	Reactions of perennial grain accessions to four major cereal pathogens of the great plains	PLANT DISEASE	"Cox, CM"	yes	2005
WOS:000345323600007	322994222	NONE	Grasses of New South Wales	"Wheeler, DJB"	no	1990
WOS:000345323600007	427713524	"Summer Dormancy in Phalaris aquatica L., the Influence of Season of Sowing and Summer Moisture Regime on Two Contrasting Cultivars"	JOURNAL OF AGRONOMY AND CROP SCIENCE	"Norton, M. R."	yes	2012
WOS:000345323600007	433674131	Perennial cereal crops: An initial evaluation of wheat derivatives	FIELD CROPS RESEARCH	"Hayes, R. C."	yes	2012
WOS:000345323600007	409359780	"Perennial pastures for recharge control in temperate drought-prone environments. Part 1: productivity, persistence and herbage quality of key species"	NEW ZEALAND JOURNAL OF AGRICULTURAL RESEARCH	"Hayes, R. C."	yes	2010
WOS:000345323600007	48427395	"A single chromosome addition from Thinopyrum elongatum confers a polycarpic, perennial habit to annual wheat"	JOURNAL OF EXPERIMENTAL BOTANY	"Lammer, D"	yes	2004
WOS:000345323600007	287749990	NONE	Plants of western New South Wales	"Cunningham, GM"	no	1981
WOS:000345323600007	6388110	Genomic constitution of a partial amphiploid OK7211542 used as a source of immunity to barley yellow dwarf virus for bread wheat	Plant Breeding	"Chen, Qin"	yes	1998
WOS:000345323600007	145231589	An intergeneric hybrid between durum wheat and diploid wheatgrass Lophopyrum elongatum (Host) A-Love	KUWAIT JOURNAL OF SCIENCE & ENGINEERING	"Almouslem, AB"	yes	1999
WOS:000345323600007	570690	Restoring soil fertility of degraded hardsetting soils in semi-arid areas with different pastures	AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE	"Chan, KY"	yes	2001
WOS:000345323600007	227064	"Characterization of genomes and chromosomes in partial amphiploids of the hybrid Triticum aestivum x Thinopyrum ponticum by in situ hybridization, isozyme analysis, and RAPD"	GENOME	"Zhang, XY"	yes	1996
WOS:000345323600007	57394099	"GENOME ANALYSIS OF INTERGENERIC HYBRIDS OF APOMICTIC AND SEXUAL AUSTRALIAN ELYMUS SPECIES WITH WHEAT, BARLEY AND RYE - IMPLICATION FOR THE TRANSFER OF APOMIXIS TO CEREALS"	THEORETICAL AND APPLIED GENETICS	"TORABINEJAD, J"	yes	1993
WOS:000345323600007	13224298	POSSIBLE EFFECT OF HETEROCHROMATIN ON CHROMOSOME-PAIRING	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	"THOMAS, JB"	yes	1974
WOS:000345323600007	19842485	Drought survival and dehydration tolerance in Dactylis glomerata and Poa bulbosa	AUSTRALIAN JOURNAL OF PLANT PHYSIOLOGY	"Volaire, F"	yes	2001
WOS:000345323600007	85386976	Evaluation of perennial pasture legumes and herbs to identify species with high herbage production and persistence in mixed farming zones in southern Australia	AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE	"Li, G. D."	yes	2008
WOS:000345323600007	345224773	Generality and characteristics of genetic and epigenetic changes in newly synthesized allotetraploid wheat lines	JOURNAL OF GENETICS AND GENOMICS	"Qi, Bao"	yes	2010
WOS:000345323600007	321831824	Progress in breeding perennial grains	CROP & PASTURE SCIENCE	"Cox, T. S."	yes	2010
WOS:000345323600007	170383523	"Hybrids of wheat, rye, aegilops and haynaldia - A series of 122 intra- and inter-generic hybrids shows wide variations in fertility"	JOURNAL OF HEREDITY	"Sando, WJ"	yes	1935
WOS:000345323600007	479404082	Perennial cereals: A novel source of feed for grazing livestock	Revitalising grasslands to sustain our communities	"Newell, M"	no	2013
WOS:000345323600007	479404081	Summer dormancy expression in the Australian native grass Elymus scaber	Revitalising grasslands to sustain our communities	"Newell, M"	no	2013
WOS:000345323600007	479404050	Utilizing wild grass biodiversity in wheat improvement: 15 years of wide cross research at CIMMYT	CIMMYT Research Report xxiv	"Mujeeb-Kazi, A"	no	1995
WOS:000345323600007	35400116	"Perennial rye: A new forage crop for the world, registered in Hungary"	Hungarian Agricultural Research	"Kotvics, G"	no	2001
WOS:000345323600007	427483443	Comparative Metabolite Profiling and Hormone Analysis of Perennial and Annual Rice	JOURNAL OF PLANT BIOLOGY	"Zhao, Xiuqin"	yes	2012
WOS:000345323600007	113752545	Development of the ideas of N. I. Vavilov on distant hybridization in wheat breeding	"Selektsiya i Semenovodstvo, Moscow"	"Berezhnoi, P"	no	1987
WOS:000345323600007	92875822	Allopolyploidization-accommodated genomic sequence changes in triticale	ANNALS OF BOTANY	"Ma, Xue-Feng"	yes	2008
WOS:000345323600007	26857573	Secale montanum - A wider role in Australasia?	NEW ZEALAND JOURNAL OF AGRICULTURAL RESEARCH	"Oram, RN"	yes	1996
WOS:000345323600007	479404116	Amphiploids in Triticinae produced at the University of Manitoba from March 1958 to December 1959	Wheat Information Service	"Rommel, R"	no	1959
WOS:000345323600007	338240257	Post-sexual cycle regrowth and grain yield in Thinopyrum elongatum x Triticum aestivum amphiploids	PLANT BREEDING	"Murphy, K. M."	yes	2010
WOS:000345323600007	69459628	Summer dormancy in perennial temperate grasses	ANNALS OF BOTANY	"Volaire, Florence"	yes	2006
WOS:000345323600007	32162296	"Perennial wheat germ plasm lines resistant to eyespot, cephalosporium stripe, and wheat streak mosaic"	PLANT DISEASE	"Cox, CM"	yes	2002
WOS:000345323600007	338067431	Perennial Questions of Hydrology and Climate Response	SCIENCE	"Glover, J. D."	yes	2010
WOS:000345323600007	7823980	The approach and methods of breeding new varieties and new species from Agrotriticum hybrids	Acta Agronomica Sinica	"Sun, S"	no	1981
WOS:000345323600007	16437869	Genome characterization of MT-2 perennial and OK-906 annual wheat x intermediate wheatgrass hybrids	CROP SCIENCE	"Jones, TA"	yes	1999
WOS:000345323600007	56379812	Meeting the challenge of disease management in perennial grain cropping systems	RENEWABLE AGRICULTURE AND FOOD SYSTEMS	"Cox, CM"	yes	2005
WOS:000345323600007	318480381	Increased Food and Ecosystem Security via Perennial Grains	SCIENCE	"Glover, J. D."	yes	2010
WOS:000345323600007	89465354	"Production and cytogenetics of a new Thinopyrum elongatum/Triticum aestivum hybrid, its amphiploid and backcross derivatives"	PAKISTAN JOURNAL OF BOTANY	"Mujeeb-Kazi, Abdul"	yes	2008
WOS:000345323600007	314061174	Improving the use of modelling for projections of climate change impacts on crops and pastures	JOURNAL OF EXPERIMENTAL BOTANY	"Soussana, Jean-Francois"	yes	2010
WOS:000345323600007	290188132	Morphological identification of genomic genera in the Triticeae	BREEDING SCIENCE	"Barkworth, Mary E."	yes	2009
WOS:000345323600007	261759543	"Accumulation of soil carbon under zero tillage cropping and perennial vegetation on the Liverpool Plains, eastern Australia"	AUSTRALIAN JOURNAL OF SOIL RESEARCH	"Young, R. R."	yes	2009
WOS:000345323600007	80478425	The role of perennial rye (Secale cereale x s. montanum) in sustainable agriculture	CEREAL RESEARCH COMMUNICATIONS	"Sipos, Tamas"	yes	2007
WOS:000345323600007	479404107	A comparative breakeven net return threshold to guide development of conservation technologies with application to perennial wheat	NONE	"Reeling, C.J."	no	2012
WOS:000345323600007	273877663	Dry matter production and grain yield from grazed wheat in southern New South Wales	ANIMAL PRODUCTION SCIENCE	"McMullen, K. G."	yes	2009
WOS:000345323600007	479403884	NONE	PlantNET New South Wales Flora Online Royal Botanical Gardens	NONE	no	2013
WOS:000345323600007	55145033	Variation in seed yield and its components in the Australian native grass Microlaena stipoides as a guide to its potential as a perennial grain crop	AUSTRALIAN JOURNAL OF AGRICULTURAL RESEARCH	"Davies, CL"	yes	2005
WOS:000345323600007	64996765	Seed production of Australian native grass cultivars: an overview of current information and future research needs	AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE	"Cole, IA"	yes	2006
WOS:000345323600007	11966289	CYTOGENETIC STUDY OF MATERIAL RESULTING FROM ACROSS BETWEEN TRITICUM AESTIVUM AND AGROPYRON INTERMEDIUM .I. CREATION OF STABLE ADDITION LINES	ANNALES DE L AMELIORATION DES PLANTES	"CAUDERON, Y"	yes	1966
WOS:000345323600007	337175165	Perennial wheat: a review of environmental and agronomic prospects for development in Australia	CROP & PASTURE SCIENCE	"Bell, Lindsay W."	yes	2010
WOS:000345323600007	18449664	A new amphiploid from a cross between Triticum durum and Agropyron elongatum (2n= 14)	Wheat Information Service	"Jenkins, B"	no	1957
WOS:000345323600007	26856112	Breeding perennial grain crops	CRITICAL REVIEWS IN PLANT SCIENCES	"Cox, TS"	yes	2002
WOS:000345323600007	59959235	Grain quality and baking value of perennial rye (cv. 'Perenne') of interspecific origin (Seeale cereale x S-montanum)	CEREAL RESEARCH COMMUNICATIONS	"Fule, L"	yes	2005
WOS:000345323600007	284234849	Rapid cytological diploidization in newly formed allopolyploids of the wheat (Aegilops-Triticum) group	GENOME	"Ozkan, Hakan"	yes	2009
WOS:000345323600007	79574298	Karyotype and ideogram analyses of four wheatgrass cultivars for use in perennial wheat breeding	JOURNAL OF SUSTAINABLE AGRICULTURE	"Murphy, Kevin M."	yes	2007
WOS:000345323600007	286507240	Nutritional and quality characteristics expressed in 31 perennial wheat breeding lines	RENEWABLE AGRICULTURE AND FOOD SYSTEMS	"Murphy, Kevin M."	yes	2009
WOS:000345323600007	261107466	The first century of Phalaris aquatica L. cultivation and genetic improvement: a review	CROP & PASTURE SCIENCE	"Oram, R. N."	yes	2009
WOS:000345323600007	84613767	A preliminary whole-farm economic analysis of perennial wheat in an Australian dryland farming system	AGRICULTURAL SYSTEMS	"Bell, Lindsay W."	yes	2008
WOS:000345323600007	440243837	Genome Evolution Due to Allopolyploidization in Wheat	GENETICS	"Feldman, Moshe"	yes	2012
WOS:000345323600007	440599354	Agronomic Assessment of Perennial Wheat and Perennial Rye as Cereal Crops	AGRONOMY JOURNAL	"Jaikumar, N. S."	yes	2012
WOS:000345323600007	301994680	Vera Fedorovna Lyubimova (1906-2002)	Russian Journal of Genetics	NONE	no	2002
WOS:000345323600007	17128869	A NEW INTERGENERIC HYBRID BETWEEN TRITICUM-AESTIVUM L AND AGROPYRON-FRAGILE (ROTH) CANDARGY - VARIATION IN A-FRAGILE FOR SUPPRESSION OF THE WHEAT PH-LOCUS ACTIVITY	PLANT BREEDING	"AHMAD, F"	yes	1991
WOS:000345323600007	17560836	Molecular cytogenetic characterization of Thinopyrum genomes conferring perennial growth habit in wheat-Thinopyrum amphiploids	PLANT BREEDING	"Cai, X"	yes	2001
WOS:000345323600007	26857683	Breeding perennial rye	Plant Breeding Reviews	"Reimann-Philipp, R"	no	1995
WOS:000345323600007	48519411	ACE-1 perennial cereal rye	CANADIAN JOURNAL OF PLANT SCIENCE	"Acharya, SN"	yes	2004
WOS:000345323600007	276754892	"Breeding and Use of Summer-Dormant Grasses in Southern Australia, with Special Reference to Phalaris"	CROP SCIENCE	"Culvenor, Richard A."	yes	2009
WOS:000345323600007	56379832	Perennial grain crops: A synthesis of ecology and plant breeding	RENEWABLE AGRICULTURE AND FOOD SYSTEMS	"DeHaan, LR"	yes	2005
WOS:000332593300017	67270195	Genotype and fungicide effects on late-season root growth of winter wheat	PLANT AND SOIL	"Ford, K. E."	yes	2006
WOS:000332593300017	352281204	Plant Physiology	Hodder and Stoughton	"Ridge, I."	no	1991
WOS:000332593300017	468519812	Physiological Studies on the adaptation of some wheat varieties under El-Wady El-Gedid conditions	NONE	"Khafaga, H. S."	no	2007
WOS:000332593300017	19429801	Genetic variability in sorghum root systems: implication for drought tolerance.	Adaptation of plants to water and high temperature stress.	"Jordan, W. R."	yes	1980
WOS:000332593300017	26548545	Developing high seed yielding perennial polycultures as a mimic of mid-grass prairie	Agriculture as a Mimic of Natural Systems	"Jackson, W."	no	1999
WOS:000332593300017	16194273	Estimating C inputs retained as soil organic matter from corn (Zea Mays L.)	PLANT AND SOIL	"Bolinder, MA"	yes	1999
WOS:000332593300017	316979556	Selection of drought tolerant bread wheat genotypes using root characteristics at seedling stage.	International Journal of Agriculture and Rural Development	"Kinyua, M. G."	yes	2003
WOS:000332593300017	54455472	A generalized function of wheat's root length density distributions	VADOSE ZONE JOURNAL	"Zuo, Q"	yes	2004
WOS:000332593300017	68781718	Genotypic and environmental influences on the performance of wheat root systems	Asp of Appl Biol	"Gregory, PJ"	no	2005
WOS:000332593300017	468519926	Root distribution of winter wheat cultivars as affected by drought	NONE	"Schweiger, P."	no	2009
WOS:000332593300017	36085219	Root-system development and water-extraction model considering hydrotropism	SOIL SCIENCE SOCIETY OF AMERICA JOURNAL	"Tsutsumi, D"	yes	2003
WOS:000332593300017	9018489	Keeping in touch: Responses of the whole plant to deficits in water and nitrogen supply	"ADVANCES IN BOTANICAL RESEARCH, VOL 22"	"McDonald, AJS"	yes	1996
WOS:000332593300017	67768003	Prospects for developing perennial-grain crops	BIOSCIENCE	"Cox, Thomas S."	yes	2006
WOS:000332593300017	44068422	NONE	Principles and procedures of statistics. Biometrical approach	"Steel, RGD"	no	1997
WOS:000332593300017	65175928	The validity of predawn leaf water potential as an irrigation-timing indicator for field-grown wheat in northern Syria	AGRICULTURAL WATER MANAGEMENT	"Sato, T"	yes	2006
WOS:000332593300017	5488061	ARCHITECTURAL ANALYSIS OF PLANT-ROOT SYSTEMS .1. ARCHITECTURAL CORRELATES OF EXPLOITATION EFFICIENCY	NEW PHYTOLOGIST	"FITTER, AH"	yes	1991
WOS:000332593300017	70673601	Variation in shoot and root characteristics and their association with drought tolerance in lentil landraces	Genetic Resources and Crop Evolution	"Sarker, A."	no	2005
WOS:000332593300017	468519772	Performance of wheat genotypes under osmotic stress at germination and early seedling growth stage	Caderno de Pesquisa serie Biologia	"Kashif, M."	no	2010
WOS:000332593300017	6294558	GENOTYPIC VARIATION IN CROP PLANT-ROOT SYSTEMS	ADVANCES IN AGRONOMY	"OTOOLE, JC"	yes	1987
WOS:000332593300017	440599354	Agronomic Assessment of Perennial Wheat and Perennial Rye as Cereal Crops	AGRONOMY JOURNAL	"Jaikumar, N. S."	yes	2012
WOS:000332593300017	468519869	Performance of wheat genotypes under osmotic stress at germination and early seedling growth stage	African Journal Biotechnology	"Rauf, M."	no	2006
WOS:000332593300017	468519677	NONE	Methods of studying root system	"Bohmm, W."	no	1979
WOS:000332593300017	77791950	Genetic variability for seedling traits in wheat (Triticum aestivum L.) under moisture stress conditions	Asian J. Plant Sci.	"Khan, M.Q."	no	2002
WOS:000175241100027	23551187	ENDOSCOPIC INJECTION OF TEFLON FOR FEMALE URINARY-INCONTINENCE	EUROPEAN UROLOGY	"SCHULMAN, CC"	yes	1983
WOS:000175241100027	404665748	NONE	THESIS DENMARK	ANDREASEN C	no	1990
WOS:000175241100027	6609892	ALLELOPATHIC POTENTIAL OF SORGHUM-SUDANGRASS HYBRID (SUDEX)	JOURNAL OF CHEMICAL ECOLOGY	"WESTON, LA"	yes	1989
WOS:000175241100027	13051930	NONCOMPETITIVE EFFECTS OF GIANT FOXTAIL ON GROWTH OF CORN	AGRONOMY JOURNAL	"BELL, DT"	yes	1972
WOS:000175241100027	8502537	"A LYSIMETER STUDY OF THE EFFECTS OF A RYEGRASS CATCH CROP, DURING A WINTER-WHEAT MAIZE ROTATION, ON NITRATE LEACHING AND ON THE FOLLOWING CROP"	JOURNAL OF SOIL SCIENCE	"MARTINEZ, J"	yes	1990
WOS:000175241100027	287500668	NONE	Plant physiological ecology	"Lambers, H"	no	1998
WOS:000175241100027	30705903	SEEDING ARRANGEMENT ON WINTER-WHEAT (TRITICUM-AESTIVUM) GRAIN-YIELD AND INTERACTION WITH ITALIAN RYEGRASS (LOLIUM-MULTIFLORUM)	WEED TECHNOLOGY	"APPLEBY, AP"	yes	1992
WOS:000175241100027	2806967	INHIBITION OF PITTED MORNING GLORY (IPOMOEA-LACUNOSA L) AND CERTAIN OTHER WEED SPECIES BY PHYTOTOXIC COMPONENTS OF WHEAT (TRITICUM-AESTIVUM L) STRAW	JOURNAL OF CHEMICAL ECOLOGY	"LIEBL, RA"	yes	1983
